# Source: Kowalczyk et al. 2023, DOI: 10.5281/zenodo.8169158
6.750000000000000444e-01;6.750000000000000444e-01;3.627114476319913160e-11
1.125000000000000000e+00;6.750000000000000444e-01;3.015315899988693006e-11
1.574999999999999956e+00;6.750000000000000444e-01;3.238294734324898396e-11
2.024999999999999911e+00;6.750000000000000444e-01;3.280115029124937990e-11
2.475000000000000089e+00;6.750000000000000444e-01;3.118569683568513553e-11
2.924999999999999822e+00;6.750000000000000444e-01;2.900176253086872896e-11
3.375000000000000000e+00;6.750000000000000444e-01;2.812653946380492540e-11
3.825000000000000178e+00;6.750000000000000444e-01;2.770983893590860304e-11
4.275000000000000355e+00;6.750000000000000444e-01;2.946574384016671580e-11
4.724999999999999645e+00;6.750000000000000444e-01;2.327571189202492459e-11
5.174999999999999822e+00;6.750000000000000444e-01;2.613079167453927992e-11
5.625000000000000000e+00;6.750000000000000444e-01;2.799631136376697237e-11
6.075000000000000178e+00;6.750000000000000444e-01;2.551055269848536134e-11
6.525000000000000355e+00;6.750000000000000444e-01;2.492421510048005858e-11
6.974999999999999645e+00;6.750000000000000444e-01;2.475718092868543603e-11
7.424999999999999822e+00;6.750000000000000444e-01;2.369320511216477958e-11
7.875000000000000000e+00;6.750000000000000444e-01;2.120159575597259018e-11
8.324999999999999289e+00;6.750000000000000444e-01;1.813170836045079893e-11
8.775000000000000355e+00;6.750000000000000444e-01;1.644139197808731271e-11
9.224999999999999645e+00;6.750000000000000444e-01;1.554148087555619640e-11
9.675000000000000711e+00;6.750000000000000444e-01;1.771991227994249127e-11
1.012500000000000000e+01;6.750000000000000444e-01;1.886301561208925033e-11
1.057499999999999929e+01;6.750000000000000444e-01;2.233881479394266760e-11
1.102500000000000036e+01;6.750000000000000444e-01;2.110924123777644366e-11
1.147499999999999964e+01;6.750000000000000444e-01;2.165520044328792321e-11
1.192500000000000071e+01;6.750000000000000444e-01;2.068526012296635215e-11
1.237500000000000000e+01;6.750000000000000444e-01;1.934576099268375422e-11
1.282499999999999929e+01;6.750000000000000444e-01;1.911423736049131673e-11
1.327500000000000036e+01;6.750000000000000444e-01;1.680770359223625122e-11
1.372499999999999964e+01;6.750000000000000444e-01;1.361593111036281769e-11
1.417500000000000071e+01;6.750000000000000444e-01;1.500972914017087331e-11
1.462500000000000000e+01;6.750000000000000444e-01;1.263749434287125791e-11
1.507499999999999929e+01;6.750000000000000444e-01;1.286856527168153360e-11
1.552500000000000036e+01;6.750000000000000444e-01;1.201531298423562878e-11
1.597499999999999964e+01;6.750000000000000444e-01;1.126678887978661032e-11
1.642500000000000071e+01;6.750000000000000444e-01;8.785067272744271491e-12
1.687500000000000000e+01;6.750000000000000444e-01;8.551072974808267304e-12
1.732499999999999929e+01;6.750000000000000444e-01;8.159646157284826246e-12
1.777499999999999858e+01;6.750000000000000444e-01;5.548239048517263456e-12
1.822500000000000142e+01;6.750000000000000444e-01;5.721869550840966292e-12
1.867500000000000071e+01;6.750000000000000444e-01;3.411551661600364029e-12
1.912500000000000000e+01;6.750000000000000444e-01;2.546191386732017803e-12
1.957499999999999929e+01;6.750000000000000444e-01;1.817221077812234369e-12
2.002499999999999858e+01;6.750000000000000444e-01;3.954446920366717253e-12
2.047500000000000142e+01;6.750000000000000444e-01;4.948898075740388995e-13
2.092500000000000071e+01;6.750000000000000444e-01;1.832240655480608991e-12
2.137500000000000000e+01;6.750000000000000444e-01;-7.870731205465668006e-14
2.182499999999999929e+01;6.750000000000000444e-01;5.263249507910106866e-14
2.227499999999999858e+01;6.750000000000000444e-01;5.421116903804503586e-13
2.272500000000000142e+01;6.750000000000000444e-01;4.211819299875502068e-13
2.317500000000000071e+01;6.750000000000000444e-01;3.578708818912003939e-12
2.362500000000000000e+01;6.750000000000000444e-01;2.454636062345929006e-12
2.407499999999999929e+01;6.750000000000000444e-01;2.859357979830922678e-12
2.452499999999999858e+01;6.750000000000000444e-01;1.512290516629005621e-12
2.497500000000000142e+01;6.750000000000000444e-01;-1.028581427400089170e-13
2.542500000000000071e+01;6.750000000000000444e-01;1.305123456368411806e-12
2.587500000000000000e+01;6.750000000000000444e-01;-1.795816748853793090e-12
2.632499999999999929e+01;6.750000000000000444e-01;-6.085140377624965660e-13
2.677499999999999858e+01;6.750000000000000444e-01;2.060091334062400472e-12
2.722500000000000142e+01;6.750000000000000444e-01;1.196549624890706309e-12
2.767500000000000071e+01;6.750000000000000444e-01;3.578060028595812099e-12
2.812500000000000000e+01;6.750000000000000444e-01;1.855572798655534983e-12
2.857499999999999929e+01;6.750000000000000444e-01;4.038066118946912566e-12
2.902499999999999858e+01;6.750000000000000444e-01;4.005906870525008604e-14
2.947500000000000142e+01;6.750000000000000444e-01;2.500072076331149544e-12
2.992500000000000071e+01;6.750000000000000444e-01;4.611081819070608639e-12
3.037500000000000000e+01;6.750000000000000444e-01;6.521107556282276070e-12
3.082499999999999929e+01;6.750000000000000444e-01;1.357617496365060009e-12
3.127499999999999858e+01;6.750000000000000444e-01;2.838707647967919738e-12
3.172500000000000142e+01;6.750000000000000444e-01;5.458202719088236557e-12
3.217499999999999716e+01;6.750000000000000444e-01;2.008917611589120788e-12
3.262500000000000000e+01;6.750000000000000444e-01;4.197750185593913001e-12
3.307500000000000284e+01;6.750000000000000444e-01;4.221592229671494492e-12
3.352499999999999858e+01;6.750000000000000444e-01;-9.499176365592035300e-13
3.397500000000000142e+01;6.750000000000000444e-01;2.585937985479363599e-12
3.442499999999999716e+01;6.750000000000000444e-01;2.587316783503764131e-12
3.487500000000000000e+01;6.750000000000000444e-01;4.407472275120482916e-12
3.532500000000000284e+01;6.750000000000000444e-01;3.040785182682747762e-12
3.577499999999999858e+01;6.750000000000000444e-01;2.935949699899543654e-12
3.622500000000000142e+01;6.750000000000000444e-01;3.235220062394530491e-12
3.667499999999999716e+01;6.750000000000000444e-01;3.812867815399700255e-12
3.712500000000000000e+01;6.750000000000000444e-01;2.409354339707885719e-12
3.757500000000000284e+01;6.750000000000000444e-01;1.174296867865453891e-12
3.802499999999999858e+01;6.750000000000000444e-01;4.599517824058852368e-13
3.847500000000000142e+01;6.750000000000000444e-01;1.141516355600635233e-12
3.892499999999999716e+01;6.750000000000000444e-01;4.137593174983585390e-12
3.937500000000000000e+01;6.750000000000000444e-01;4.188959424791514161e-12
3.982500000000000284e+01;6.750000000000000444e-01;6.367099618083671467e-12
4.027499999999999858e+01;6.750000000000000444e-01;8.318819641351888582e-12
4.072500000000000142e+01;6.750000000000000444e-01;7.946176638564070167e-12
4.117499999999999716e+01;6.750000000000000444e-01;1.166678403320915769e-11
4.162500000000000000e+01;6.750000000000000444e-01;1.273121880434247694e-11
4.207500000000000284e+01;6.750000000000000444e-01;1.038438566060275813e-11
4.252499999999999858e+01;6.750000000000000444e-01;1.041827922218786124e-11
4.297500000000000142e+01;6.750000000000000444e-01;1.051509442740362440e-11
4.342499999999999716e+01;6.750000000000000444e-01;1.359194170176018997e-11
