,0,0.45,0.9,1.35,1.8,2.25,2.7,3.15,3.6,4.05,4.5,4.95,5.4,5.85,6.3,6.75,7.2,7.65,8.1,8.55,9,9.45,9.9,10.35,10.8,11.25,11.7,12.15,12.6,13.05,13.5,13.95,14.4,14.85,15.3,15.75,16.2,16.65,17.1,17.55,18,18.45,18.9,19.35,19.8,20.25,20.7,21.15,21.6,22.05,22.5,22.95,23.4,23.85,24.3,24.75,25.2,25.65,26.1,26.55,27,27.45,27.9,28.35,28.8,29.25,29.7,30.15,30.6,31.05,31.5,31.95,32.4,32.85,33.3,33.75,34.2,34.65,35.1,35.55,36,36.45,36.9,37.35,37.8,38.25,38.7,39.15,39.6,40.05,40.5,40.95,41.4,41.85,42.3,42.75,43.2,43.65,44.1,44.55,45,45.45,45.9,46.35,46.8,47.25,47.7,48.15,48.6,49.05,49.5,49.95,50.4,50.85,51.3,51.75,52.2,52.65,53.1,53.55,54,54.45
0,0.061913326,0.063737888,0.064285255,0.06537999,0.064650169,0.063433792,0.065136719,0.064832626,0.065988174,0.06610981,0.065744904,0.065562447,0.068907471,0.065744904,0.066596359,0.068299286,0.066718002,0.066353088,0.070914482,0.066048996,0.068238464,0.070488754,0.067387001,0.071036118,0.070671204,0.070367119,0.071644302,0.07134021,0.072130859,0.070853668,0.070853668,0.070853668,0.073043137,0.075536697,0.075415062,0.075415062,0.070488754,0.074198685,0.075779968,0.076631432,0.079915634,0.080888733,0.078030258,0.076205704,0.07973317,0.081436104,0.081253639,0.082105103,0.07985482,0.077239616,0.079125,0.075597519,0.081192825,0.077482887,0.08034137,0.077178802,0.079915642,0.079611542,0.079489906,0.079611542,0.080706276,0.0788209,0.081679382,0.080402191,0.081679382,0.083139023,0.077969444,0.078516808,0.079307449,0.081740196,0.079915642,0.07839518,0.079672371,0.074867691,0.077969444,0.077422073,0.08107119,0.07778698,0.077482887,0.076448975,0.076692253,0.077969444,0.076205704,0.075232597,0.073712135,0.072009224,0.074441963,0.074077049,0.075962425,0.073225586,0.073164772,0.071765945,0.070792847,0.06939402,0.071948395,0.070184662,0.068542557,0.067082909,0.068603378,0.065744904,0.066048996,0.065440811,0.066596367,0.070853668,0.066778816,0.06610981,0.06763028,0.066596367,0.064406891,0.060879414,0.063433792,0.063068882,0.066657181,0.065744904,0.064650169,0.066048996,0.065319176,0.066170631,0.065562447,0.066048996,0.063920349,0.066170631
0.45,0.068481735,0.06714373,0.066170631,0.067387001,0.066657181,0.063555428,0.064346069,0.067812737,0.064467712,0.065805717,0.064954254,0.066596359,0.064650169,0.066718002,0.065562447,0.066718002,0.066474724,0.069454842,0.07012384,0.066778816,0.068299286,0.066718002,0.070367119,0.070975304,0.071765945,0.068785828,0.072130852,0.071218575,0.070975304,0.070488754,0.07237413,0.072921494,0.071644302,0.07462442,0.076996338,0.073955406,0.071826759,0.074198685,0.075171783,0.077908623,0.076874702,0.079611542,0.080098091,0.081679382,0.079003349,0.078760078,0.079368271,0.078151901,0.080523819,0.077665344,0.08180101,0.080219719,0.081436096,0.081132011,0.083260658,0.079915642,0.079125,0.078942535,0.079003349,0.08003727,0.07687471,0.081132011,0.079489906,0.079368271,0.083564743,0.08003727,0.078334351,0.080098091,0.080523827,0.081922653,0.080584641,0.077665344,0.078942535,0.0788209,0.078334351,0.08034137,0.077726158,0.079672371,0.076023247,0.080158905,0.077239616,0.076388153,0.076631432,0.078638443,0.07462442,0.076692245,0.075597519,0.072009224,0.0683601,0.073043137,0.072617401,0.072556587,0.07061039,0.071948395,0.066474724,0.067751915,0.069150742,0.068968285,0.067934372,0.068481735,0.06787355,0.068664192,0.065501625,0.066718002,0.063981163,0.067995186,0.065258354,0.064346069,0.065988174,0.062278244,0.063433796,0.063981163,0.063677067,0.064102798,0.065684082,0.064528534,0.065744904,0.063190517,0.065988174,0.064224434,0.069029106,0.066353088
0.9,0.067022095,0.067995186,0.066900452,0.0683601,0.064346069,0.067447823,0.063981163,0.06714373,0.065075897,0.062095787,0.06562326,0.065866539,0.063981163,0.068116829,0.06489344,0.066535545,0.068603378,0.0683601,0.06787355,0.069150742,0.067569466,0.069941383,0.06763028,0.073408051,0.070732033,0.070002205,0.070063019,0.070732033,0.073772957,0.071401031,0.071036118,0.076144882,0.071036118,0.075293427,0.073833771,0.072739044,0.075475876,0.075719154,0.074928513,0.076023247,0.078638451,0.077361259,0.078942535,0.079185814,0.079307449,0.077665344,0.080523819,0.077422073,0.079064178,0.080706276,0.082652473,0.079976448,0.079976456,0.080158913,0.079976456,0.082105103,0.080645462,0.080098091,0.081253647,0.079307449,0.084537849,0.080280556,0.079976456,0.080158913,0.082226738,0.081192833,0.081983467,0.079185814,0.078334351,0.078638451,0.079611542,0.078455994,0.081314461,0.076388153,0.077422073,0.07809108,0.078881721,0.075171783,0.077361259,0.076692253,0.07955072,0.076023247,0.076874702,0.07535424,0.076570618,0.073103951,0.074685242,0.07584079,0.072617401,0.073772957,0.069272377,0.072313309,0.069698112,0.069698112,0.070914482,0.069515656,0.068846657,0.069272377,0.068116829,0.065258354,0.066657181,0.064832626,0.066048996,0.068907471,0.069454842,0.064224434,0.062886433,0.067569466,0.06641391,0.06537999,0.063433792,0.064041985,0.065015083,0.063494614,0.062947247,0.066900452,0.063920345,0.066717995,0.064467712,0.066048996,0.063433792,0.067447823
1.35,0.066961273,0.069089928,0.066596367,0.065075897,0.065501625,0.065562447,0.062399879,0.064528534,0.064710983,0.065562447,0.062460697,0.064954262,0.065866539,0.065927361,0.066900452,0.06537999,0.06537999,0.069758926,0.066900452,0.07061039,0.068542557,0.067204544,0.067082909,0.06939402,0.071583488,0.067751915,0.07012384,0.069333199,0.07286068,0.074867691,0.073225586,0.073225586,0.07286068,0.071401031,0.07480687,0.075779968,0.073529686,0.075719154,0.079489899,0.076144882,0.079429085,0.07657061,0.08107119,0.080523819,0.07985482,0.081010361,0.079429092,0.079368271,0.078455994,0.08180101,0.080463005,0.07955072,0.083078201,0.078638451,0.079733185,0.077300438,0.082105103,0.082348381,0.079064178,0.081618561,0.082652473,0.08028054,0.081679375,0.083139023,0.080158913,0.079368271,0.081436104,0.079976456,0.080584641,0.08107119,0.078699265,0.076692253,0.081922653,0.07760453,0.078334351,0.0788209,0.078881721,0.077847809,0.076996338,0.080463005,0.07955072,0.076692253,0.07535424,0.07480687,0.076023247,0.075536697,0.074867691,0.078638443,0.0735905,0.071705124,0.068968292,0.069941383,0.071583488,0.072252495,0.066839638,0.068542557,0.067812737,0.068846657,0.065440811,0.065075897,0.069089928,0.065988174,0.068968285,0.063555435,0.064710983,0.066170631,0.067204544,0.063616253,0.065015083,0.063859528,0.063494614,0.06537999,0.062947247,0.063981163,0.066231445,0.064832619,0.065319176,0.066718002,0.063312157,0.066961281,0.066474724,0.061730877
1.8,0.064954254,0.066900452,0.066535545,0.062947247,0.064285255,0.065744904,0.065927353,0.06489344,0.066048996,0.062156605,0.064467712,0.065075897,0.064041985,0.06537999,0.065136719,0.065440811,0.067082916,0.067265366,0.065562447,0.071826759,0.069150742,0.066048996,0.070123848,0.068299286,0.07012384,0.070427933,0.071705124,0.06787355,0.068846649,0.0735905,0.074259506,0.073894592,0.073772957,0.073651321,0.074685234,0.077422073,0.074563606,0.077117989,0.078273529,0.080584641,0.077422073,0.080584641,0.080219727,0.079185814,0.079672356,0.079064178,0.080098091,0.079246628,0.078455994,0.07955072,0.080523819,0.079368271,0.083017387,0.080219727,0.081618561,0.080219719,0.081557732,0.080584641,0.081922653,0.08149691,0.080706276,0.080463005,0.080645462,0.08076709,0.082165924,0.07778698,0.079915642,0.082652473,0.08149691,0.080402191,0.080706276,0.081861832,0.079246628,0.080706276,0.081253647,0.077665344,0.08076709,0.078760078,0.07955072,0.079429085,0.076813889,0.080402191,0.076996338,0.076874702,0.075110962,0.076753067,0.074928513,0.073955414,0.071887581,0.073347229,0.071401031,0.071461853,0.07061039,0.071401031,0.068056007,0.069089928,0.067691101,0.068481743,0.065319176,0.067569466,0.06817765,0.069211563,0.063312157,0.064528534,0.066048996,0.06537999,0.065136719,0.063555428,0.06416362,0.064710983,0.062643158,0.063859528,0.062825607,0.06416362,0.065075897,0.064041985,0.065319176,0.067022095,0.067082916,0.064467712,0.066900452,0.066231445
2.25,0.065015083,0.065805725,0.06331216,0.064467712,0.063312157,0.064954262,0.065136719,0.065866539,0.06416362,0.06568409,0.062095787,0.06489344,0.061609241,0.065866539,0.065258354,0.067326187,0.066961273,0.065136719,0.067447823,0.066961273,0.069150742,0.069394012,0.067082916,0.07012384,0.071705124,0.073103951,0.070975304,0.073225586,0.07012384,0.0735905,0.074563599,0.072556587,0.074198685,0.074563591,0.077665344,0.075962425,0.077422073,0.078699257,0.076205704,0.078334351,0.075719147,0.081314461,0.081861832,0.077665344,0.079003349,0.080827911,0.083017387,0.081983467,0.079125,0.082165924,0.07839518,0.081253647,0.08107119,0.081010361,0.08478112,0.082591652,0.083625572,0.080219727,0.08076709,0.080158905,0.084902763,0.079064178,0.081922653,0.080949547,0.082044281,0.079003349,0.082105103,0.080584641,0.079672356,0.079976456,0.080402191,0.082409203,0.081679382,0.081132011,0.077178802,0.08003727,0.077361259,0.07809108,0.076448975,0.074989326,0.078942535,0.078638451,0.074441963,0.076388153,0.074989326,0.074746056,0.077969444,0.076084068,0.076509789,0.073651321,0.070184662,0.07237413,0.071279396,0.070184662,0.067873558,0.067447823,0.067751915,0.06641391,0.067265366,0.068907471,0.065015083,0.064832619,0.065197533,0.06562326,0.065744904,0.064771805,0.062947247,0.063859528,0.063251343,0.06014959,0.064528526,0.061730877,0.062886433,0.061670055,0.065015083,0.065015083,0.065136719,0.066778816,0.066535545,0.064710983,0.06610981,0.066231453
2.7,0.065319176,0.065501625,0.062886433,0.063433796,0.067569466,0.063616253,0.064832619,0.067082916,0.062947247,0.063068882,0.061974152,0.064589348,0.062460697,0.063433796,0.065744904,0.06763028,0.062521515,0.065562447,0.065440811,0.06610981,0.069211563,0.068725014,0.067387001,0.071157761,0.072678223,0.070914482,0.07061039,0.072070038,0.072130859,0.073468864,0.07584079,0.073712135,0.074928513,0.07535424,0.079733185,0.077847809,0.079003349,0.079793999,0.078942535,0.07839518,0.079064178,0.079003349,0.077057159,0.079429085,0.082226738,0.082348381,0.080523819,0.078760078,0.08253083,0.079489906,0.080402191,0.084720299,0.07955072,0.082287552,0.082774101,0.085754219,0.082044281,0.085936676,0.083321472,0.082774101,0.079793999,0.081861832,0.084112114,0.079307449,0.084902763,0.08076709,0.08076709,0.081010361,0.083260658,0.07985482,0.082774101,0.080158913,0.079733185,0.078151894,0.07985482,0.076509789,0.075171783,0.081010361,0.078212708,0.075475876,0.076509789,0.077726158,0.076692253,0.075658333,0.076996338,0.074746056,0.075779968,0.07462442,0.074320328,0.074137871,0.07061039,0.072130859,0.070245476,0.068664192,0.069333199,0.068420921,0.068116829,0.067447823,0.065197533,0.066839638,0.064832619,0.065562447,0.065562447,0.06489344,0.063737888,0.062339062,0.063251343,0.063920345,0.059845497,0.062399879,0.064467712,0.062521515,0.061305141,0.063616253,0.064650169,0.06416362,0.065501625,0.06568409,0.067326187,0.067995186,0.064954254,0.068846649
3.15,0.062825607,0.06714373,0.066778816,0.066778816,0.065440811,0.063433792,0.063312157,0.065562447,0.064041985,0.061001057,0.062399879,0.061609241,0.063677071,0.064954254,0.063190517,0.065015083,0.06610981,0.066839638,0.069515656,0.066778816,0.069029106,0.06817765,0.067204552,0.065744904,0.073103951,0.071887581,0.072313309,0.070549568,0.073164772,0.073833778,0.072799858,0.075779968,0.076023247,0.076509789,0.076996338,0.074077049,0.078942535,0.079125,0.076084068,0.080584641,0.077665344,0.078699265,0.081496918,0.078273529,0.08003727,0.081253639,0.081618561,0.07778698,0.080523819,0.080645462,0.083443115,0.084112114,0.082652473,0.082470024,0.082470016,0.081192833,0.080523819,0.084720306,0.083686394,0.081740196,0.081861832,0.083260658,0.081983467,0.083868843,0.08180101,0.08180101,0.078699265,0.083382294,0.080098091,0.081010361,0.082105103,0.082348381,0.078395164,0.080098091,0.082409203,0.07985482,0.080827911,0.079368271,0.077969437,0.081922653,0.077422073,0.078577629,0.077482887,0.078395164,0.074077049,0.074746056,0.076144882,0.074685242,0.072799858,0.073408051,0.073468864,0.069454842,0.070063019,0.070002205,0.069941383,0.067204552,0.066474724,0.068116829,0.068481735,0.064285255,0.066900452,0.063798706,0.065075897,0.067082909,0.066170631,0.06416362,0.062399879,0.063920345,0.062217422,0.060210411,0.062886425,0.062278244,0.061244328,0.063433792,0.062643158,0.064650169,0.064467712,0.068664192,0.064771805,0.066535545,0.06610981,0.06610981
3.6,0.065744904,0.067326187,0.063433792,0.065988174,0.066048996,0.067691101,0.064041985,0.063920345,0.063981163,0.061426781,0.059115677,0.06033205,0.061670055,0.06033205,0.064467712,0.062886433,0.067751915,0.067934372,0.068116821,0.067995193,0.067447823,0.070184662,0.066961273,0.069029106,0.073225586,0.071948395,0.07012384,0.071887581,0.073651321,0.073408051,0.07535424,0.076996338,0.076327339,0.078638443,0.07535424,0.077239616,0.078151894,0.081314461,0.080158913,0.076935524,0.081618561,0.083503929,0.081314461,0.079429085,0.083443115,0.084720306,0.08003727,0.083625572,0.081375282,0.082834923,0.080584641,0.081253647,0.082895752,0.080584641,0.079915642,0.083017387,0.082591652,0.08478112,0.082834923,0.083503929,0.080888733,0.082895752,0.083078201,0.08253083,0.084172943,0.085632584,0.083503929,0.07985482,0.084720306,0.081618561,0.08180101,0.079489899,0.078760078,0.081861832,0.079733185,0.079246628,0.080463005,0.080645462,0.07809108,0.08028054,0.078030258,0.078455994,0.075840782,0.077361259,0.076996338,0.078516808,0.074502777,0.075415062,0.074198685,0.072009224,0.074381142,0.073347229,0.072617401,0.072070038,0.067691101,0.067387001,0.067751915,0.067691101,0.069150742,0.06714373,0.067447823,0.065744904,0.065562447,0.063616253,0.064467712,0.062886433,0.064954254,0.063555435,0.063251343,0.061852512,0.062034969,0.063555435,0.060088776,0.060879414,0.064467712,0.065136719,0.064406898,0.063251343,0.064954262,0.066657181,0.063616253,0.065866539
