,0,0.45,0.9,1.35,1.8,2.25,2.7,3.15,3.6,4.05,4.5,4.95,5.4,5.85,6.3,6.75,7.2,7.65,8.1,8.55,9,9.45,9.9,10.35,10.8,11.25,11.7,12.15,12.6,13.05,13.5,13.95,14.4,14.85,15.3,15.75,16.2,16.65,17.1,17.55,18,18.45,18.9,19.35,19.8,20.25,20.7,21.15,21.6,22.05,22.5,22.95,23.4,23.85,24.3,24.75,25.2,25.65,26.1,26.55,27,27.45,27.9,28.35,28.8,29.25,29.7,30.15,30.6,31.05,31.5,31.95,32.4,32.85,33.3,33.75,34.2,34.65,35.1,35.55,36,36.45,36.9,37.35,37.8,38.25,38.7,39.15,39.6,40.05,40.5,40.95,41.4,41.85,42.3,42.75,43.2,43.65,44.1,44.55,45,45.45,45.9,46.35,46.8,47.25,47.7,48.15,48.6,49.05,49.5,49.95,50.4,50.85,51.3,51.75,52.2,52.65,53.1,53.55,54,54.45
0,0.088186966,0.08557177,0.376649567,0.394530212,0.412532562,0.419587494,0.449023682,0.461065765,0.478520721,0.498834137,0.516532349,0.527783752,0.552901855,0.566950989,0.59492749,0.61785614,0.631114563,0.664139099,0.685425598,0.706286377,0.7293974,0.760536499,0.798122437,0.811563416,0.839053345,0.877977234,0.888559631,0.921766663,0.928152588,0.945607605,0.961116272,0.963974731,0.973523254,0.986051819,1.018772339,1.035497437,1.070224854,1.086281006,1.108601318,1.127394409,1.154762695,1.172765015,1.202991821,1.213026855,1.239239746,1.248605835,1.281934326,1.288381104,1.317695801,1.340380981,1.360390381,1.393354126,1.394935303,1.435562134,1.460072021,1.478439331,1.501915161,1.521133911,1.520282471,1.535000488,1.53214209,1.53743335,1.526668457,1.533358398,1.529101074,1.53098645,1.518640259,1.508240479,1.499178345,1.507267334,1.491028809,1.48014209,1.467248657,1.446327026,1.448577271,1.423702393,1.407585571,1.397307251,1.362944824,1.372067505,1.33496814,1.318668823,1.303281738,1.25997876,1.234799927,1.211810547,1.179272583,1.157803711,1.122407227,1.080320679,1.054655273,1.029050659,0.997120911,0.962332642,0.925111694,0.898229797,0.883207703,0.84416217,0.829261536,0.798304932,0.764124817,0.73675647,0.72033551,0.687797485,0.664747314,0.640541443,0.612869019,0.60064447,0.58215564,0.560139221,0.542623535,0.519816589,0.506375641,0.483690277,0.473716034,0.45060498,0.438380432,0.412654175,0.404200378,0.394773499,0.386441376,0.368560669
0.45,0.370750153,0.383826172,0.401463562,0.418979309,0.4239664,0.447016693,0.455652924,0.485089111,0.495975647,0.520424744,0.537575562,0.553205933,0.584527527,0.600036255,0.620592957,0.647839722,0.666997498,0.697163513,0.715348389,0.748190369,0.779207825,0.793256958,0.821963379,0.848297791,0.879497742,0.919455566,0.952723328,0.949317444,0.978936096,0.987085815,0.99712085,0.995600403,1.020718506,1.034098511,1.062561646,1.091693848,1.112615479,1.156161499,1.174042236,1.191132202,1.209681885,1.252254761,1.25736377,1.287590454,1.299206787,1.314533081,1.349443115,1.354490967,1.39925354,1.430392578,1.451557373,1.482453247,1.504104614,1.540899902,1.55385437,1.566626099,1.586209717,1.602387573,1.606644775,1.620328979,1.612787476,1.608226196,1.612970093,1.618382935,1.614916138,1.633587646,1.614064697,1.599589966,1.588399292,1.580553589,1.58663562,1.574836792,1.554827393,1.548259033,1.52897937,1.50878772,1.482635742,1.462079102,1.458308228,1.436778564,1.411599731,1.383136475,1.357288574,1.337035889,1.304741333,1.274879272,1.232002319,1.202566162,1.192713501,1.137186157,1.114196655,1.082327759,1.040302124,1.010622559,0.967867126,0.943843811,0.917509338,0.880957336,0.843979675,0.831755188,0.79666272,0.756522522,0.739736572,0.723376404,0.693210327,0.658908691,0.636223328,0.621687683,0.599732178,0.580635132,0.55022583,0.536115967,0.524499573,0.495549896,0.485636505,0.463437714,0.452976898,0.439110291,0.420499756,0.406754791,0.397875244,0.37719693
0.9,0.385103333,0.396780518,0.409978149,0.421047119,0.437528961,0.473594421,0.467451752,0.496340576,0.516714783,0.531128845,0.555395386,0.582277283,0.605205872,0.625762512,0.649785889,0.666997498,0.691020874,0.719727295,0.75031897,0.775558716,0.796845154,0.827315308,0.84951416,0.893668518,0.93192334,0.953757202,0.980578186,1.005696289,1.006486877,1.020171082,1.024550049,1.04103186,1.069981567,1.103066895,1.116629395,1.159324097,1.181887817,1.210959106,1.232245605,1.272385864,1.304741333,1.295861816,1.329372925,1.34974707,1.39274585,1.396942383,1.412268555,1.449550293,1.486345703,1.518032227,1.544184204,1.575748901,1.615159546,1.645325439,1.640764038,1.684735962,1.690756958,1.706873901,1.689723145,1.69416272,1.713138184,1.725545166,1.707542969,1.711252686,1.704258667,1.713624634,1.705535889,1.722747437,1.696717163,1.681086914,1.656090454,1.650008545,1.634560669,1.632492676,1.601110229,1.572768921,1.574654297,1.559084717,1.529952515,1.502280151,1.49857019,1.471140991,1.426135376,1.409227661,1.378149414,1.33946875,1.320067627,1.281143799,1.228718018,1.206397705,1.160114746,1.117541748,1.089321899,1.063473999,1.026435425,0.990065918,0.967684692,0.922314026,0.8913573,0.860887207,0.829200745,0.788756409,0.768199707,0.747582153,0.718936584,0.70397522,0.673505066,0.64406897,0.623147339,0.603198853,0.58258136,0.557828125,0.532284363,0.517687866,0.493117188,0.482230652,0.46124823,0.448780426,0.426764099,0.415269348,0.399456543,0.383826172
1.35,0.397206268,0.400429626,0.426338379,0.430109131,0.461795593,0.481257568,0.500841156,0.515437622,0.531615356,0.551016479,0.579418762,0.597907654,0.61907251,0.651367126,0.679222107,0.698744812,0.727816101,0.761388,0.782917786,0.809495483,0.850608887,0.86958429,0.913556091,0.940194702,0.973523254,1.001195801,1.010500977,1.02132666,1.043099731,1.047661133,1.079469238,1.085003784,1.129036377,1.15494519,1.185293579,1.210168457,1.238814087,1.280292114,1.289901489,1.325298096,1.364221924,1.403510864,1.397550415,1.434102539,1.450401978,1.487257935,1.519613403,1.53591272,1.58663562,1.634925537,1.651407349,1.691912598,1.710158203,1.737039917,1.76294873,1.762827148,1.770915894,1.781255127,1.805035034,1.805704102,1.828815063,1.804183716,1.81093457,1.796520508,1.822429199,1.792141479,1.811846802,1.792019775,1.796277222,1.761002563,1.75394751,1.74500708,1.73472876,1.711617798,1.680782715,1.688567505,1.63589856,1.649582642,1.616740723,1.589919678,1.566139526,1.540595825,1.512801758,1.479959595,1.432642822,1.414093262,1.371641724,1.358809082,1.294158936,1.245321411,1.230481812,1.181036377,1.149410645,1.110486694,1.071441162,1.037930176,1.011534851,0.959899963,0.932592346,0.900176086,0.860887207,0.838749268,0.807427734,0.7789646,0.754028931,0.725200867,0.69083844,0.670585876,0.638595276,0.628864319,0.590852661,0.578810608,0.556429382,0.540434082,0.505098419,0.492630615,0.485454041,0.455227173,0.442516113,0.424696259,0.410343079,0.40097702
1.8,0.404808563,0.409552429,0.433028412,0.443550018,0.475844696,0.49652301,0.50838266,0.528756897,0.55594281,0.568167297,0.597542725,0.609402344,0.63962915,0.680316833,0.701055969,0.727633667,0.748007935,0.777687439,0.807062683,0.852129333,0.874997131,0.916110535,0.94956073,0.98483551,1.004175842,1.032699707,1.048877441,1.065055298,1.079286743,1.090781494,1.114926514,1.149289063,1.19015918,1.212114624,1.244044434,1.28406311,1.296165771,1.337522583,1.373648804,1.396455811,1.444319946,1.451435669,1.481176147,1.507936279,1.537859009,1.590588745,1.612483521,1.649886841,1.69501416,1.736006104,1.769638672,1.800108765,1.823280762,1.843654907,1.844323975,1.853568481,1.884950806,1.89005957,1.898513306,1.90562915,1.908852417,1.928436035,1.898938965,1.897236084,1.909095581,1.895776489,1.898513306,1.898695801,1.875280518,1.889755493,1.856609375,1.854237427,1.826200073,1.812759033,1.805643311,1.778457397,1.75078479,1.725119385,1.716909058,1.683945435,1.650799194,1.629391113,1.610172363,1.558172363,1.535426392,1.493765503,1.457882568,1.434224121,1.385265259,1.339286377,1.297078247,1.249274902,1.213452515,1.168629395,1.13323291,1.097714844,1.046627197,1.004601563,0.992316223,0.941046204,0.902730408,0.87943689,0.849149292,0.819226501,0.778234741,0.750501526,0.728850037,0.705070007,0.674903992,0.653495728,0.62612738,0.603138,0.573215271,0.559166138,0.529425842,0.508625946,0.496158112,0.473351135,0.453098541,0.446530121,0.429865845,0.417337189
2.25,0.412289276,0.434062286,0.453828339,0.470979218,0.48581897,0.507835266,0.529486694,0.552354492,0.578384827,0.602894775,0.616700562,0.649177673,0.662740234,0.710057129,0.729093262,0.763516663,0.788391479,0.826403015,0.857542175,0.881565491,0.927422729,0.955034363,0.995600403,1.03324707,1.060737183,1.076489136,1.089200195,1.110000244,1.120521729,1.143268066,1.174224609,1.209317017,1.251889893,1.28205603,1.331805542,1.359842896,1.385508423,1.422668579,1.44359021,1.473634644,1.502949097,1.541021729,1.581709229,1.63747998,1.649947754,1.689662231,1.72645752,1.75856958,1.820543823,1.8679823,1.883308716,1.892613892,1.931720337,1.952702637,1.964258179,1.969610352,1.989558838,1.995275635,2.002452271,2.006283936,2.006283936,2.027995972,2.000931763,2.018994995,2.006831177,2.013156372,2.003060425,2.003486206,1.988099121,1.978976318,1.96431897,1.943579834,1.928375244,1.912744873,1.884889893,1.875949585,1.829240967,1.822915649,1.783383789,1.775173096,1.75102832,1.724146484,1.691669312,1.651407349,1.626106812,1.56942395,1.517119873,1.487197144,1.444015869,1.406004272,1.368905029,1.319155396,1.267885254,1.215520508,1.184138062,1.133901978,1.096498535,1.061831909,1.020292725,0.992133728,0.935025024,0.924685974,0.879193665,0.843006592,0.822753967,0.78924292,0.75068396,0.732681641,0.69248053,0.669551941,0.639750854,0.61007135,0.578324036,0.573884277,0.545421204,0.534048096,0.512579163,0.493968658,0.463924225,0.457173401,0.438623688,0.420013214
2.7,0.429561768,0.439900909,0.455166382,0.488616608,0.50223996,0.533926453,0.543353333,0.55801062,0.595292419,0.618221069,0.638473694,0.665537903,0.691629089,0.733411438,0.75317749,0.79374353,0.814847595,0.847689514,0.892695313,0.929916382,0.962758362,0.991951294,1.031422607,1.056297363,1.09102478,1.113649292,1.114561646,1.131469116,1.167717041,1.192956787,1.240881836,1.286191528,1.321466431,1.340685181,1.394874634,1.423094482,1.442921143,1.509152588,1.531533936,1.563220337,1.588095093,1.643744263,1.692581543,1.721957031,1.759299561,1.824557861,1.853264282,1.903074707,1.94297168,1.98353772,1.977942383,2.014920166,2.031341064,2.05524292,2.079691895,2.083036865,2.090395996,2.099944336,2.103776123,2.11879834,2.119832275,2.107546875,2.121109375,2.140571289,2.122933838,2.114419434,2.138564453,2.118859131,2.107303467,2.088510498,2.083280029,2.083584229,2.052019531,2.024042969,1.999958618,1.976482666,1.953067627,1.936889893,1.915116699,1.895350708,1.855027832,1.804001099,1.775598877,1.731687744,1.705596802,1.668497314,1.616801514,1.567234497,1.524174805,1.481115234,1.434406494,1.401625366,1.341962402,1.29361145,1.233948486,1.199160278,1.151539307,1.126846924,1.067852905,1.037078735,0.999127869,0.958257751,0.915198242,0.882052063,0.850426453,0.826342285,0.774281555,0.744662964,0.720639526,0.692845398,0.666085266,0.636770691,0.622843262,0.591156738,0.576317017,0.549252747,0.518600159,0.502726501,0.484541748,0.468424835,0.441664612,0.441907928
3.15,0.444948853,0.459788605,0.465566345,0.497070374,0.512944031,0.543779053,0.568471436,0.592190674,0.611409363,0.651488831,0.675451355,0.703914368,0.723862915,0.758529541,0.790824158,0.817584412,0.856082581,0.894155029,0.93934314,0.975773499,1.004966431,1.046992188,1.078131226,1.094126587,1.106472778,1.141869141,1.150687866,1.184685425,1.225008179,1.274575317,1.314046509,1.347314331,1.39110376,1.435623047,1.469133911,1.4982052,1.559996948,1.58012793,1.623126831,1.673302124,1.690817871,1.748960327,1.782897217,1.839519409,1.878017456,1.946681641,1.982260498,2.030124756,2.069413574,2.085469727,2.118980713,2.139294189,2.150059082,2.152248535,2.171832031,2.184604004,2.206437744,2.218419189,2.232833008,2.231920654,2.233927734,2.239644775,2.234231934,2.247307861,2.241286865,2.238732422,2.22669043,2.237881104,2.222858887,2.216290527,2.192327881,2.170007568,2.156323486,2.130962158,2.111256836,2.091490723,2.0717854,2.039186523,2.005310791,1.988950562,1.955439575,1.909095703,1.888782227,1.834410522,1.780281982,1.739107666,1.678349976,1.64702832,1.60396875,1.542967773,1.493461426,1.460375977,1.408011353,1.348165771,1.314897949,1.266425537,1.215946167,1.172400024,1.133597778,1.071076294,1.050884521,0.995296326,0.968779419,0.914407532,0.889776062,0.849635803,0.821537659,0.786262756,0.733715515,0.719727295,0.692298096,0.658239624,0.640784729,0.603259644,0.599245667,0.568775513,0.531797791,0.523283203,0.498894958,0.476209595,0.461856415,0.445921936
3.6,0.454862305,0.469093842,0.490137054,0.511545227,0.533865662,0.557949768,0.58057428,0.600401184,0.630871277,0.665963623,0.685790527,0.720092224,0.761631287,0.780180908,0.834431152,0.853528198,0.897864929,0.932774841,0.967015686,1.011534851,1.043768799,1.087922974,1.112250488,1.127576782,1.138037598,1.158837524,1.208039795,1.253714478,1.286739014,1.331440674,1.383501343,1.416221802,1.460437012,1.509456787,1.553063721,1.580432007,1.636567505,1.672997925,1.711009644,1.743912476,1.798101807,1.850466553,1.909095581,1.979645264,2.01388623,2.073549316,2.108824219,2.142213379,2.176636719,2.207654053,2.204309326,2.246821289,2.267317383,2.271027344,2.298213135,2.291279785,2.337623535,2.313296143,2.362680908,2.355564941,2.351490234,2.36608667,2.357389648,2.368580078,2.378250488,2.370526611,2.368336914,2.350942871,2.33695459,2.326797852,2.323331299,2.27637915,2.271696289,2.240435547,2.224500977,2.208870605,2.157053223,2.159181885,2.126887207,2.086260254,2.065338623,2.034503784,1.983233521,1.954466431,1.905203247,1.837086426,1.792567383,1.749507813,1.681877319,1.63839209,1.579458862,1.529040405,1.480628662,1.410261597,1.371945923,1.321953003,1.290084106,1.222453735,1.186692505,1.135665649,1.092910156,1.043525513,1.003506836,0.96884021,0.932470703,0.883998291,0.844648682,0.810651062,0.791371643,0.756765808,0.708779907,0.690169495,0.657753174,0.633304016,0.607760254,0.580695923,0.565187195,0.532223511,0.510328827,0.496887939,0.47067511,0.455896179
